,0
"{X1=4,X12=4} => {target=A}",0.033546489889312706
"{X5=5,X11=3} => {target=A}",0.03459444637811428
"{X7=4,X11=4} => {target=A}",0.03464683305498462
"{X1=4,X13=4} => {target=A}",0.034384889053899824
"{X1=5,X7=4} => {target=A}",0.03234081492974013
"{X7=3,X12=5} => {target=A}",0.033756115160618876
"{X5=2,X7=1} => {target=A}",0.034751603223705387
"{X4=2,X10=3} => {target=A}",0.033756115160618876
{X5=4} => {target=A},0.03522301643012009
"{X7=3,X12=4} => {target=A}",0.033546489889312706
"{X2=5,X11=3} => {target=A}",0.03270781893635876
"{X2=2,X10=5} => {target=A}",0.034384889053899824
"{X7=3,X15=4} => {target=A}",0.6818604804028933
"{X1=2,X2=4} => {target=A}",0.03522301643012009
"{X8=3,X14=3} => {target=A}",0.03380851882426214
"{X6=4,X13=5} => {target=A}",0.034122918510982314
"{X12=1,X14=3} => {target=A}",0.03428010402175274
{X11=2} => {target=A},0.032865090442667125
"{X1=5,X14=1} => {target=A}",0.15442356712898297
"{X3=4,X11=3} => {target=A}",0.03296993280517284
"{X3=5,X11=3} => {target=A}",0.033756115160618876
"{X7=3,X10=3} => {target=A}",0.03417531474291243
"{X1=5,X3=2} => {target=A}",0.03538013505547212
"{X6=5,X15=5} => {target=A}",0.15930864027411476
{X13=3} => {target=A},0.15955760531901003
"{X2=1,X14=2} => {target=A}",0.03312718838638159
"{X8=4,X15=5} => {target=A}",0.03469921867018166
"{X6=4,X11=3} => {target=A}",0.15761497407942401
"{X3=5,X6=3} => {target=A}",0.03459444637811428
"{X13=2,X14=4} => {target=A}",0.0336513046483124
"{X1=5,X2=3} => {target=A}",0.034227709913169244
"{X1=2,X5=1} => {target=A}",0.03391332296652877
"{X7=3,X11=5} => {target=A}",0.033860921426232114
"{X13=5,X14=2} => {target=A}",0.03234081492974013
"{X10=5,X13=5} => {target=A}",0.03443727997746338
"{X7=3,X11=3} => {target=A}",0.03469921867018166
"{X4=1,X10=1} => {target=A}",0.03228838153924423
"{X7=3,X9=1} => {target=A}",0.032812667668904325
"{X8=1,X15=5} => {target=A}",0.03469921867018166
"{X3=4,X11=4} => {target=A}",0.032655392977576025
"{X7=4,X13=5} => {target=A}",0.033860921426232114
"{X5=1,X15=4} => {target=A}",0.03428010402175274
"{X5=3,X11=2} => {target=A}",0.03328443441253057
"{X13=1,X15=5} => {target=A}",0.03480398671555581
"{X4=3,X12=2} => {target=A}",0.032865090442667125
"{X7=2,X13=5} => {target=A}",0.03428010402175274
"{X9=1,X10=1} => {target=A}",0.03538013505547212
"{X9=1,X11=4} => {target=A}",0.03396572344515211
"{X7=5,X8=5} => {target=A}",0.0336513046483124
"{X5=1,X7=4} => {target=A}",0.03317960479010456
"{X8=5,X12=1} => {target=A}",0.15995589418383038
{X4=2} => {target=A},0.03239324725856271
"{X10=5,X11=3} => {target=A}",0.03448966983935367
"{X7=1,X15=5} => {target=A}",0.034122918510982314
"{X2=4,X3=4} => {target=A}",0.03181643324948232
"{X4=2,X8=3} => {target=A}",0.034908750514236725
"{X5=2,X12=1} => {target=A}",0.03459444637811428
"{X7=4,X15=4} => {target=A}",0.03302235239391573
{X15=1} => {target=A},0.03391332296652877
"{X5=1,X9=4} => {target=A}",0.03239324725856271
"{X11=4,X12=4} => {target=A}",0.03228838153924423
"{X4=2,X11=2} => {target=A}",0.035013510066224426
"{X7=2,X11=4} => {target=A}",0.16025456624216677
"{X4=2,X9=3} => {target=A}",0.03276024383346819
"{X7=4,X11=2} => {target=A}",0.03459444637811428
"{X2=3,X7=4} => {target=A}",0.03333684763123361
"{X7=3,X8=2} => {target=A}",0.034122918510982314
"{X6=4,X8=5} => {target=A}",0.035013510066224426
"{X2=5,X13=5} => {target=A}",0.033756115160618876
"{X13=5,X14=5} => {target=A}",0.034227709913169244
"{X8=1,X14=1} => {target=A}",0.16060296867075696
"{X4=2,X13=4} => {target=A}",0.03401812286210216
"{X2=5,X6=1} => {target=A}",0.03249810873118796
"{X5=3,X10=5} => {target=A}",0.03396572344515211
"{X3=5,X8=5} => {target=A}",0.03333684763123361
"{X4=1,X14=3} => {target=A}",0.03611322896799126
"{X5=4,X6=1} => {target=A}",0.0350658882497083
"{X2=3,X13=5} => {target=A}",0.03532776324202808
"{X11=3,X12=3} => {target=A}",0.1599061117915844
"{X2=5,X5=2} => {target=A}",0.03333684763123361
"{X1=5,X15=2} => {target=A}",0.034332497068662926
{X8=2} => {target=A},0.034751603223705387
"{X1=3,X11=4} => {target=A}",0.03359889779964922
"{X6=1,X11=3} => {target=A}",0.033441670883619774
{X1=5} => {target=A},0.03370371043530229
"{X4=2,X10=5} => {target=A}",0.03328443441253057
"{X4=1,X8=2} => {target=A}",0.03401812286210216
"{X1=5,X5=3} => {target=A}",0.03270781893635876
"{X7=4,X10=3} => {target=A}",0.03480398671555581
"{X6=3,X12=2} => {target=A}",0.03459444637811428
"{X8=1,X15=4} => {target=A}",0.034856369145732924
"{X13=4,X15=5} => {target=A}",0.03611322896799126
"{X4=3,X8=1} => {target=A}",0.6789701448924645
"{X4=1,X15=3} => {target=A}",0.034751603223705387
"{X4=3,X7=3} => {target=A}",0.034070521217378885
"{X5=2,X11=1} => {target=A}",0.03459444637811428
"{X5=3,X15=5} => {target=A}",0.03323202013215422
"{X2=1,X5=2} => {target=A}",0.034332497068662926
{X10=1} => {target=A},0.034227709913169244
"{X6=4,X10=5} => {target=A}",0.032445678525711986
"{X10=2,X13=2} => {target=A}",0.033860921426232114
"{X8=5,X12=3} => {target=A}",0.03260296595711998
"{X3=2,X7=4} => {target=A}",0.035170641431656144
"{X6=3,X11=2} => {target=A}",0.1584121463461172
"{X7=3,X8=1} => {target=A}",0.03417531474291243
"{X7=3,X11=4} => {target=A}",0.16095131907735508
"{X6=2,X11=2} => {target=A}",0.035432505807242845
"{X7=4,X10=1} => {target=A}",0.03480398671555581
"{X10=3,X14=5} => {target=A}",0.156817530024364
"{X10=2,X11=4} => {target=A}",0.03428010402175274
"{X9=3,X15=5} => {target=A}",0.034384889053899824
"{X2=3,X5=2} => {target=A}",0.15861139694585819
"{X1=2,X7=4} => {target=A}",0.03511826537151886
"{X8=1,X11=4} => {target=A}",0.03417531474291243
"{X1=1,X5=1} => {target=A}",0.03307477092098531
"{X6=4,X14=3} => {target=A}",0.031711544173351064
"{X6=1,X14=2} => {target=A}",0.0350658882497083
"{X1=5,X5=1} => {target=A}",0.03249810873118796
"{X2=4,X15=1} => {target=A}",0.03522301643012009
"{X4=2,X6=3} => {target=A}",0.03270781893635876
"{X11=3,X15=4} => {target=A}",0.03459444637811428
"{X6=5,X11=2} => {target=A}",0.03464683305498462
"{X5=1,X14=3} => {target=A}",0.03532776324202808
"{X12=4,X15=5} => {target=A}",0.034908750514236725
"{X4=1,X9=3} => {target=A}",0.033756115160618876
"{X5=1,X9=5} => {target=A}",0.03333684763123361
"{X6=3,X11=3} => {target=A}",0.03417531474291243
"{X5=2,X10=1} => {target=A}",0.033756115160618876
"{X6=1,X14=5} => {target=A}",0.035170641431656144
"{X13=3,X14=3} => {target=A}",0.16065273619957657
"{X10=2,X11=2} => {target=A}",0.03538013505547212
"{X4=1,X13=3} => {target=A}",0.03448966983935367
"{X8=3,X15=5} => {target=A}",0.03574670802272774
"{X6=4,X15=5} => {target=A}",0.034856369145732924
"{X11=4,X14=1} => {target=A}",0.032550537874990626
"{X10=3,X11=1} => {target=A}",0.03448966983935367
"{X4=2,X6=1} => {target=A}",0.03328443441253057
"{X2=1,X7=4} => {target=A}",0.03480398671555581
"{X7=2,X14=3} => {target=A}",0.03291751215475664
"{X7=4,X12=3} => {target=A}",0.03480398671555581
"{X10=3,X12=3} => {target=A}",0.03417531474291243
"{X5=4,X11=2} => {target=A}",0.03328443441253057
"{X3=1,X9=1} => {target=A}",0.15751530843596784
"{X2=3,X10=5} => {target=A}",0.03527539036691075
"{X8=4,X14=3} => {target=A}",0.1579139455296332
"{X5=1,X11=4} => {target=A}",0.034384889053899824
"{X7=1,X9=1} => {target=A}",0.03522301643012009
"{X1=5,X15=3} => {target=A}",0.035484875497340265
"{X5=1,X13=5} => {target=A}",0.033494080917302896
"{X9=3,X11=4} => {target=A}",0.03312718838638159
"{X1=5,X11=1} => {target=A}",0.033494080917302896
"{X5=1,X6=2} => {target=A}",0.0336513046483124
"{X4=2,X10=1} => {target=A}",0.034332497068662926
"{X13=2,X14=2} => {target=A}",0.03307477092098531
"{X8=2,X11=3} => {target=A}",0.03459444637811428
"{X1=1,X2=4} => {target=A}",0.16050343042809773
{X14=4} => {target=A},0.034751603223705387
"{X1=5,X15=5} => {target=A}",0.03359889779964922
"{X12=3,X13=5} => {target=A}",0.03223594708707503
"{X2=1,X8=3} => {target=A}",0.03459444637811428
"{X11=3,X12=1} => {target=A}",0.03249810873118796
"{X3=5,X15=3} => {target=A}",0.03674142955768592
"{X1=2,X9=1} => {target=A}",0.03139685146479791
"{X7=3,X13=4} => {target=A}",0.03260296595711998
"{X8=1,X12=1} => {target=A}",0.03317960479010456
"{X8=5,X13=2} => {target=A}",0.03380851882426214
"{X3=5,X13=2} => {target=A}",0.03496113082106723
"{X1=4,X13=5} => {target=A}",0.034384889053899824
"{X10=5,X11=4} => {target=A}",0.03239324725856271
"{X2=4,X9=1} => {target=A}",0.03223594708707503
"{X1=5,X13=1} => {target=A}",0.03574670802272774
"{X2=4,X10=4} => {target=A}",0.034542058639570626
"{X4=2,X12=4} => {target=A}",0.033860921426232114
"{X1=5,X15=1} => {target=A}",0.1579139455296332
"{X4=5,X14=3} => {target=A}",0.034908750514236725
"{X10=4,X11=4} => {target=A}",0.1552218265491435
"{X4=2,X7=1} => {target=A}",0.03464683305498462
"{X6=1,X12=4} => {target=A}",0.0350658882497083
"{X1=1,X11=3} => {target=A}",0.15696707148731726
"{X2=3,X11=3} => {target=A}",0.03522301643012009
"{X3=3,X5=2} => {target=A}",0.03480398671555581
"{X3=5,X13=5} => {target=A}",0.03428010402175274
"{X7=4,X8=3} => {target=A}",0.03428010402175274
"{X4=2,X8=2} => {target=A}",0.15482273081260908
"{X9=1,X15=2} => {target=A}",0.0350658882497083
"{X2=4,X12=2} => {target=A}",0.033494080917302896
"{X5=5,X7=3} => {target=A}",0.03496113082106723
"{X1=5,X2=4} => {target=A}",0.03307477092098531
"{X12=2,X13=2} => {target=A}",0.03448966983935367
"{X1=1,X13=2} => {target=A}",0.03192131807892035
"{X10=3,X14=2} => {target=A}",0.032183511573232515
"{X1=3,X5=2} => {target=A}",0.036532046347893955
"{X8=1,X9=5} => {target=A}",0.034070521217378885
"{X7=4,X8=4} => {target=A}",0.03496113082106723
"{X9=5,X11=4} => {target=A}",0.03160665085052658
"{X5=2,X10=5} => {target=A}",0.03370371043530229
{X15=3} => {target=A},0.035170641431656144
"{X8=1,X15=1} => {target=A}",0.034856369145732924
"{X4=5,X9=1} => {target=A}",0.03391332296652877
"{X4=4,X6=1} => {target=A}",0.15955760531901003
{X8=3} => {target=A},0.03370371043530229
"{X6=2,X10=5} => {target=A}",0.03511826537151886
"{X1=1,X12=2} => {target=A}",0.03370371043530229
"{X9=1,X11=5} => {target=A}",0.03428010402175274
"{X5=1,X8=1} => {target=A}",0.0336513046483124
"{X3=5,X6=4} => {target=A}",0.035013510066224426
"{X2=1,X9=4} => {target=A}",0.15975675824480667
"{X13=5,X14=4} => {target=A}",0.033860921426232114
"{X3=2,X15=5} => {target=A}",0.03401812286210216
"{X10=5,X15=2} => {target=A}",0.03181643324948232
"{X5=2,X15=3} => {target=A}",0.15900984718502137
"{X1=2,X10=5} => {target=A}",0.03469921867018166
"{X9=1,X11=1} => {target=A}",0.0350658882497083
{X3=3} => {target=A},0.035432505807242845
"{X3=3,X4=1} => {target=A}",0.034384889053899824
"{X1=5,X6=2} => {target=A}",0.033756115160618876
"{X14=3,X15=2} => {target=A}",0.03417531474291243
"{X11=4,X12=1} => {target=A}",0.034908750514236725
"{X8=5,X10=3} => {target=A}",0.15881063055882622
"{X12=2,X13=4} => {target=A}",0.033860921426232114
"{X5=2,X9=4} => {target=A}",0.034122918510982314
"{X5=2,X7=3} => {target=A}",0.03464683305498462
"{X4=3,X6=1} => {target=A}",0.03469921867018166
"{X6=5,X10=3} => {target=A}",0.034070521217378885
"{X1=1,X13=5} => {target=A}",0.15756514178853256
"{X3=3,X11=2} => {target=A}",0.03396572344515211
"{X11=2,X15=4} => {target=A}",0.033756115160618876
"{X9=5,X13=2} => {target=A}",0.03401812286210216
{X11=1} => {target=A},0.03428010402175274
"{X11=2,X14=3} => {target=A}",0.034856369145732924
"{X2=4,X9=5} => {target=A}",0.03496113082106723
"{X7=3,X13=1} => {target=A}",0.03396572344515211
"{X3=5,X10=5} => {target=A}",0.03538013505547212
"{X8=5,X13=1} => {target=A}",0.03538013505547212
"{X2=1,X11=2} => {target=A}",0.03600851400628251
"{X4=5,X8=5} => {target=A}",0.03606087201797355
"{X2=3,X4=1} => {target=A}",0.034542058639570626
"{X5=1,X6=5} => {target=A}",0.15970697160586747
"{X2=1,X9=5} => {target=A}",0.032812667668904325
"{X2=3,X13=2} => {target=A}",0.035484875497340265
"{X2=5,X13=2} => {target=A}",0.033756115160618876
"{X9=5,X13=5} => {target=A}",0.03417531474291243
"{X8=1,X15=3} => {target=A}",0.03469921867018166
"{X2=5,X5=1} => {target=A}",0.03391332296652877
"{X2=4,X6=2} => {target=A}",0.03522301643012009
"{X3=5,X4=1} => {target=A}",0.032183511573232515
"{X2=5,X8=5} => {target=A}",0.033494080917302896
{X6=5} => {target=A},0.03469921867018166
"{X5=2,X15=2} => {target=A}",0.03532776324202808
"{X4=2,X9=5} => {target=A}",0.0350658882497083
"{X2=4,X14=2} => {target=A}",0.03338925978826335
"{X5=5,X11=2} => {target=A}",0.03496113082106723
"{X2=2,X8=1} => {target=A}",0.03312718838638159
"{X5=5,X13=2} => {target=A}",0.034384889053899824
"{X5=3,X9=1} => {target=A}",0.03296993280517284
"{X6=3,X13=5} => {target=A}",0.03558961169251518
"{X9=4,X13=2} => {target=A}",0.03538013505547212
"{X1=5,X7=5} => {target=A}",0.03401812286210216
"{X10=4,X11=2} => {target=A}",0.03522301643012009
"{X8=5,X15=2} => {target=A}",0.03464683305498462
{X6=3} => {target=A},0.033546489889312706
"{X6=1,X8=3} => {target=A}",0.03469921867018166
"{X2=1,X4=3} => {target=A}",0.03443727997746338
"{X5=4,X12=2} => {target=A}",0.032865090442667125
"{X3=4,X12=2} => {target=A}",0.03448966983935367
"{X4=4,X5=2} => {target=A}",0.03611322896799126
"{X8=5,X11=2} => {target=A}",0.16134937012735448
"{X1=3,X2=1} => {target=A}",0.033860921426232114
"{X1=1,X10=3} => {target=A}",0.034227709913169244
"{X9=1,X15=3} => {target=A}",0.0350658882497083
"{X6=4,X10=3} => {target=A}",0.03328443441253057
"{X7=3,X8=5} => {target=A}",0.034332497068662926
"{X2=4,X12=4} => {target=A}",0.033756115160618876
"{X11=3,X12=5} => {target=A}",0.03469921867018166
"{X5=4,X10=5} => {target=A}",0.034384889053899824
"{X1=4,X8=1} => {target=A}",0.034908750514236725
"{X11=4,X14=4} => {target=A}",0.03417531474291243
"{X14=4,X15=5} => {target=A}",0.033441670883619774
"{X10=3,X13=5} => {target=A}",0.031554202596604373
"{X3=1,X6=1} => {target=A}",0.15736580200823372
"{X1=4,X7=4} => {target=A}",0.03202619866166514
"{X4=5,X12=2} => {target=A}",0.03296993280517284
"{X3=5,X6=1} => {target=A}",0.03480398671555581
"{X6=1,X11=2} => {target=A}",0.03401812286210216
"{X9=1,X13=4} => {target=A}",0.03511826537151886
"{X4=5,X5=2} => {target=A}",0.03480398671555581
"{X5=1,X7=3} => {target=A}",0.033494080917302896
"{X1=5,X5=2} => {target=A}",0.03448966983935367
"{X7=4,X12=2} => {target=A}",0.034384889053899824
"{X10=1,X11=2} => {target=A}",0.1561694066042092
"{X3=1,X12=2} => {target=A}",0.03459444637811428
"{X6=5,X7=3} => {target=A}",0.03443727997746338
"{X6=1,X12=3} => {target=A}",0.0350658882497083
"{X3=5,X7=1} => {target=A}",0.034227709913169244
{X8=1} => {target=A},0.03380851882426214
"{X4=3,X11=3} => {target=A}",0.03317960479010456
"{X11=4,X12=3} => {target=A}",0.15517194329793324
"{X9=4,X12=2} => {target=A}",0.034384889053899824
"{X5=2,X14=2} => {target=A}",0.03616558485633568
"{X3=5,X8=4} => {target=A}",0.15741563854581841
"{X2=1,X15=1} => {target=A}",0.034070521217378885
{X2=4} => {target=A},0.03333684763123361
"{X7=4,X14=2} => {target=A}",0.033441670883619774
"{X9=1,X10=3} => {target=A}",0.031239490777931672
"{X3=5,X14=1} => {target=A}",0.036427348372958135
"{X8=1,X10=1} => {target=A}",0.034384889053899824
"{X6=5,X10=5} => {target=A}",0.034384889053899824
"{X3=5,X14=2} => {target=A}",0.035013510066224426
"{X8=5,X11=5} => {target=A}",0.034384889053899824
"{X6=1,X12=2} => {target=A}",0.034332497068662926
"{X1=5,X4=2} => {target=A}",0.033756115160618876
"{X5=5,X12=2} => {target=A}",0.1580634169221481
"{X5=1,X10=5} => {target=A}",0.034751603223705387
"{X7=4,X10=5} => {target=A}",0.03480398671555581
"{X2=3,X5=1} => {target=A}",0.034384889053899824
"{X10=4,X14=3} => {target=A}",0.6782279927832819
"{X2=4,X9=4} => {target=A}",0.033860921426232114
{X15=4} => {target=A},0.032812667668904325
"{X3=5,X11=4} => {target=A}",0.033756115160618876
"{X4=2,X7=3} => {target=A}",0.03538013505547212
"{X6=3,X8=1} => {target=A}",0.03564197819759267
"{X2=4,X14=5} => {target=A}",0.1552218265491435
"{X3=1,X14=3} => {target=A}",0.03443727997746338
"{X1=5,X5=4} => {target=A}",0.03150175328100886
"{X9=1,X13=5} => {target=A}",0.0336513046483124
"{X3=3,X5=1} => {target=A}",0.032865090442667125
"{X5=2,X14=3} => {target=A}",0.033546489889312706
"{X12=5,X13=2} => {target=A}",0.03417531474291243
"{X2=2,X4=1} => {target=A}",0.034332497068662926
"{X2=3,X11=4} => {target=A}",0.6775968295942215
"{X4=2,X6=4} => {target=A}",0.03417531474291243
"{X1=5,X8=3} => {target=A}",0.03239324725856271
"{X3=5,X12=5} => {target=A}",0.032131074997716697
"{X4=1,X11=5} => {target=A}",0.03391332296652877
"{X1=4,X6=1} => {target=A}",0.03312718838638159
"{X10=5,X12=4} => {target=A}",0.03464683305498462
"{X1=5,X11=2} => {target=A}",0.03600851400628251
"{X6=1,X10=5} => {target=A}",0.160553200080264
"{X7=4,X15=2} => {target=A}",0.035903794797880514
"{X13=2,X14=3} => {target=A}",0.6812681176573815
"{X10=3,X14=1} => {target=A}",0.033860921426232114
"{X13=2,X14=1} => {target=A}",0.03302235239391573
"{X5=2,X13=4} => {target=A}",0.035170641431656144
{X14=2} => {target=A},0.03443727997746338
{X10=5} => {target=A},0.15587021220260536
{X10=3} => {target=A},0.035013510066224426
"{X10=3,X12=2} => {target=A}",0.16269229078046438
"{X4=2,X7=4} => {target=A}",0.0336513046483124
"{X4=2,X15=2} => {target=A}",0.033546489889312706
"{X5=1,X12=4} => {target=A}",0.03401812286210216
"{X2=4,X12=1} => {target=A}",0.03396572344515211
"{X4=4,X7=4} => {target=A}",0.034122918510982314
"{X8=2,X9=1} => {target=A}",0.03558961169251518
"{X6=2,X11=4} => {target=A}",0.03317960479010456
"{X7=4,X15=5} => {target=A}",0.034122918510982314
"{X4=1,X8=3} => {target=A}",0.035013510066224426
{X4=3} => {target=A},0.03333684763123361
"{X2=4,X11=2} => {target=A}",0.032550537874990626
"{X6=2,X12=2} => {target=A}",0.034070521217378885
"{X4=1,X15=2} => {target=A}",0.03370371043530229
"{X4=1,X12=1} => {target=A}",0.034384889053899824
"{X1=5,X4=5} => {target=A}",0.03448966983935367
"{X5=1,X15=5} => {target=A}",0.032812667668904325
"{X3=1,X8=1} => {target=A}",0.15761497407942401
"{X5=2,X11=4} => {target=A}",0.16060296867075696
"{X6=1,X7=4} => {target=A}",0.035170641431656144
"{X1=1,X9=1} => {target=A}",0.035170641431656144
"{X5=3,X13=2} => {target=A}",0.15362503592045568
"{X2=4,X11=4} => {target=A}",0.034070521217378885
"{X6=4,X11=2} => {target=A}",0.03428010402175274
"{X5=5,X9=1} => {target=A}",0.03380851882426214
"{X8=5,X15=5} => {target=A}",0.035432505807242845
"{X1=4,X6=2} => {target=A}",0.03532776324202808
"{X6=4,X7=3} => {target=A}",0.15836233104199868
"{X5=2,X8=5} => {target=A}",0.03564197819759267
"{X5=4,X7=4} => {target=A}",0.034542058639570626
"{X4=5,X11=3} => {target=A}",0.03202619866166514
"{X5=5,X10=3} => {target=A}",0.033756115160618876
"{X3=5,X6=2} => {target=A}",0.03359889779964922
"{X6=1,X15=1} => {target=A}",0.15572060066921378
"{X2=5,X8=1} => {target=A}",0.1579637703888115
"{X3=3,X13=2} => {target=A}",0.03480398671555581
"{X6=1,X10=4} => {target=A}",0.034542058639570626
"{X1=2,X14=3} => {target=A}",0.03328443441253057
"{X2=1,X11=3} => {target=A}",0.03207863736052757
"{X7=3,X10=1} => {target=A}",0.03202619866166514
"{X8=5,X9=1} => {target=A}",0.035537244125764374
"{X2=1,X15=2} => {target=A}",0.03328443441253057
"{X1=5,X4=3} => {target=A}",0.03480398671555581
"{X2=1,X15=3} => {target=A}",0.033494080917302896
"{X4=1,X13=1} => {target=A}",0.033441670883619774
"{X6=4,X7=4} => {target=A}",0.034227709913169244
"{X4=2,X14=4} => {target=A}",0.03428010402175274
"{X3=4,X7=3} => {target=A}",0.03380851882426214
"{X11=3,X13=5} => {target=A}",0.03270781893635876
"{X4=1,X11=3} => {target=A}",0.15980654382207257
"{X1=3,X8=1} => {target=A}",0.032445678525711986
"{X1=2,X5=2} => {target=A}",0.03396572344515211
"{X4=5,X13=2} => {target=A}",0.033756115160618876
"{X4=1,X15=5} => {target=A}",0.0336513046483124
"{X2=3,X8=1} => {target=A}",0.033441670883619774
"{X7=5,X8=1} => {target=A}",0.15756514178853256
"{X9=5,X14=3} => {target=A}",0.034384889053899824
"{X8=4,X11=4} => {target=A}",0.034856369145732924
"{X4=1,X9=4} => {target=A}",0.03396572344515211
"{X5=5,X11=4} => {target=A}",0.034384889053899824
"{X3=3,X8=5} => {target=A}",0.03448966983935367
"{X10=3,X13=3} => {target=A}",0.03270781893635876
"{X4=1,X8=1} => {target=A}",0.03532776324202808
"{X3=5,X7=3} => {target=A}",0.03448966983935367
"{X3=3,X6=1} => {target=A}",0.03317960479010456
"{X4=3,X15=5} => {target=A}",0.03370371043530229
"{X4=1,X6=1} => {target=A}",0.034542058639570626
"{X3=2,X11=2} => {target=A}",0.034856369145732924
{X11=4} => {target=A},0.1569172253946728
"{X3=4,X15=5} => {target=A}",0.034542058639570626
"{X3=1,X11=4} => {target=A}",0.034384889053899824
"{X4=2,X5=2} => {target=A}",0.03144930290374004
"{X1=3,X7=4} => {target=A}",0.034122918510982314
"{X2=2,X14=3} => {target=A}",0.03276024383346819
"{X4=4,X13=2} => {target=A}",0.03396572344515211
"{X4=1,X15=1} => {target=A}",0.03370371043530229
"{X1=2,X3=5} => {target=A}",0.034122918510982314
"{X4=2,X8=1} => {target=A}",0.033756115160618876
"{X3=5,X5=4} => {target=A}",0.032865090442667125
"{X9=2,X13=2} => {target=A}",0.033756115160618876
"{X12=2,X14=5} => {target=A}",0.033494080917302896
"{X6=1,X13=5} => {target=A}",0.03428010402175274
"{X9=4,X15=5} => {target=A}",0.03585143360116957
"{X2=4,X11=1} => {target=A}",0.03428010402175274
{X13=5} => {target=A},0.033546489889312706
"{X11=2,X12=3} => {target=A}",0.03260296595711998
"{X1=2,X4=1} => {target=A}",0.03270781893635876
"{X3=4,X11=2} => {target=A}",0.03616558485633568
"{X8=3,X10=5} => {target=A}",0.03391332296652877
"{X4=5,X13=5} => {target=A}",0.03260296595711998
"{X1=5,X4=4} => {target=A}",0.16080203241599572
"{X4=1,X12=5} => {target=A}",0.03323202013215422
"{X3=5,X10=3} => {target=A}",0.034908750514236725
"{X5=1,X15=3} => {target=A}",0.034332497068662926
"{X6=5,X11=3} => {target=A}",0.033494080917302896
"{X5=2,X7=2} => {target=A}",0.03428010402175274
"{X4=2,X5=3} => {target=A}",0.03276024383346819
"{X10=4,X13=5} => {target=A}",0.03302235239391573
"{X1=4,X15=2} => {target=A}",0.03401812286210216
"{X4=2,X15=3} => {target=A}",0.03296993280517284
"{X12=2,X14=2} => {target=A}",0.034122918510982314
"{X11=3,X12=4} => {target=A}",0.03448966983935367
"{X6=1,X12=5} => {target=A}",0.034751603223705387
"{X10=4,X15=5} => {target=A}",0.033441670883619774
"{X2=4,X9=2} => {target=A}",0.03459444637811428
"{X4=2,X5=4} => {target=A}",0.15826269724874176
"{X4=5,X7=3} => {target=A}",0.034542058639570626
"{X7=3,X15=1} => {target=A}",0.034122918510982314
"{X1=3,X6=1} => {target=A}",0.03443727997746338
"{X10=5,X11=5} => {target=A}",0.03396572344515211
"{X6=1,X9=1} => {target=A}",0.032445678525711986
{X8=4} => {target=A},0.03396572344515211
"{X10=3,X12=1} => {target=A}",0.03417531474291243
"{X2=4,X10=2} => {target=A}",0.03312718838638159
"{X6=1,X14=1} => {target=A}",0.03333684763123361
"{X5=2,X12=4} => {target=A}",0.03359889779964922
"{X6=3,X10=3} => {target=A}",0.03370371043530229
"{X10=1,X12=2} => {target=A}",0.034856369145732924
"{X3=3,X4=2} => {target=A}",0.03522301643012009
"{X3=4,X10=3} => {target=A}",0.03417531474291243
"{X6=1,X14=4} => {target=A}",0.03380851882426214
"{X9=1,X10=5} => {target=A}",0.034908750514236725
"{X1=4,X14=3} => {target=A}",0.034542058639570626
"{X2=4,X7=1} => {target=A}",0.03380851882426214
"{X1=1,X11=2} => {target=A}",0.034227709913169244
"{X9=1,X14=5} => {target=A}",0.03448966983935367
"{X3=4,X5=2} => {target=A}",0.033860921426232114
"{X8=1,X13=5} => {target=A}",0.033494080917302896
"{X5=2,X15=1} => {target=A}",0.03511826537151886
"{X11=4,X12=5} => {target=A}",0.03118703509229631
"{X12=2,X15=2} => {target=A}",0.02877292588422381
"{X6=4,X13=2} => {target=A}",0.03428010402175274
"{X1=5,X13=3} => {target=A}",0.034908750514236725
"{X11=5,X12=2} => {target=A}",0.15876082374809417
"{X13=2,X15=3} => {target=A}",0.1524267295044768
"{X1=4,X12=2} => {target=A}",0.03296993280517284
"{X3=1,X10=5} => {target=A}",0.03611322896799126
"{X1=1,X10=5} => {target=A}",0.03417531474291243
