,rules,interest
816,"{X7=2,X15=4} => {target=A}",0.15611954352479182
817,"{X2=1,X5=4,X7=5} => {target=A}",0.03469921867018166
818,"{X1=1,X2=1,X9=4} => {target=A}",0.031659098042775474
819,"{X1=1,X11=5,X15=5} => {target=A}",0.03249810873118796
820,"{X4=3,X10=4,X11=3} => {target=A}",0.033860921426232114
821,"{X5=5,X13=4,X15=5} => {target=A}",0.03312718838638159
822,"{X1=1,X2=2,X8=1} => {target=A}",0.03307477092098531
823,"{X3=1,X9=2,X12=3} => {target=A}",0.03417531474291243
824,"{X6=1,X9=4,X11=1} => {target=A}",0.035432505807242845
825,"{X3=1,X4=5,X13=3} => {target=A}",0.035432505807242845
826,"{X3=1,X7=5,X8=4} => {target=A}",0.033860921426232114
827,"{X6=5,X14=2,X15=3} => {target=A}",0.0350658882497083
828,"{X2=4,X7=2,X14=3} => {target=A}",0.034856369145732924
829,"{X1=1,X2=2,X12=5} => {target=A}",0.033651304648312404
830,"{X7=2,X10=3,X13=3} => {target=A}",0.0350658882497083
831,"{X1=1,X14=5} => {target=A}",0.15582034275314813
832,"{X9=4,X15=4} => {target=A}",0.15761497407942401
833,"{X3=3,X12=1,X15=5} => {target=A}",0.03370371043530229
834,"{X5=5,X13=4,X15=4} => {target=A}",0.03480398671555581
835,"{X1=1,X8=3,X9=5} => {target=A}",0.033756115160618876
836,"{X4=4,X13=3,X14=5} => {target=A}",0.03459444637811428
837,"{X2=5,X7=3,X15=1} => {target=A}",0.034542058639570626
838,"{X3=5,X11=5,X13=3} => {target=A}",0.03517064143165614
839,"{X3=5,X5=5,X12=3} => {target=A}",0.034908750514236725
840,"{X3=2,X4=1,X14=1} => {target=A}",0.033756115160618876
841,"{X1=1,X6=4,X15=4} => {target=A}",0.03338925978826335
842,"{X7=2,X9=5,X13=3} => {target=A}",0.03401812286210216
843,"{X1=3,X5=4,X10=3} => {target=A}",0.034489669839353664
844,"{X2=4,X5=5,X12=3} => {target=A}",0.03391332296652877
845,"{X6=4,X10=4} => {target=A}",0.16095131907735508
846,"{X12=3,X13=1,X14=1} => {target=A}",0.033756115160618876
847,"{X10=2,X12=4,X15=5} => {target=A}",0.03249810873118796
848,"{X12=3,X14=1} => {target=A}",0.1566181265436667
849,"{X4=5,X5=3,X7=3} => {target=A}",0.03428010402175274
850,"{X8=1,X14=1} => {target=A}",0.15671783040736195
851,"{X1=3,X4=3,X6=4} => {target=A}",0.03370371043530229
852,{X1=1} => {target=A},0.6772625601607066
853,"{X3=5,X4=4,X14=5} => {target=A}",0.03396572344515211
854,"{X1=4,X3=2,X6=1} => {target=A}",0.033756115160618876
855,"{X8=3,X9=2,X15=5} => {target=A}",0.03380851882426215
856,"{X11=1,X12=5,X14=1} => {target=A}",0.03469921867018166
857,"{X7=5,X14=4,X15=2} => {target=A}",0.034751603223705387
858,"{X1=1,X12=3,X15=4} => {target=A}",0.03317960479010456
859,"{X4=1,X5=4,X15=5} => {target=A}",0.03186887619503799
860,"{X2=4,X13=3,X15=3} => {target=A}",0.03469921867018166
861,"{X9=2,X14=5,X15=5} => {target=A}",0.03281266766890432
862,"{X3=1,X5=4,X10=4} => {target=A}",0.03501351006622441
863,"{X3=1,X5=3,X13=5} => {target=A}",0.03438488905389982
864,"{X2=4,X7=5,X9=4} => {target=A}",0.03359889779964921
865,"{X1=3,X9=1,X10=4} => {target=A}",0.034908750514236725
866,"{X1=3,X12=1,X14=2} => {target=A}",0.034122918510982314
867,"{X1=3,X2=3,X8=4} => {target=A}",0.03595615493291817
868,"{X10=5,X14=3,X15=3} => {target=A}",0.03312718838638159
869,"{X13=3,X14=5,X15=5} => {target=A}",0.03202619866166514
870,"{X7=1,X10=5,X13=1} => {target=A}",0.03433249706866293
871,"{X2=1,X3=1,X15=5} => {target=A}",0.03338925978826335
872,"{X3=2,X7=2,X14=2} => {target=A}",0.03459444637811428
873,"{X1=3,X5=1,X7=5} => {target=A}",0.03391332296652877
874,"{X2=5,X11=1,X14=2} => {target=A}",0.03464683305498462
875,"{X1=1,X7=1,X15=3} => {target=A}",0.033860921426232114
876,"{X12=1,X13=2,X15=4} => {target=A}",0.03428010402175274
877,"{X3=3,X11=4,X14=2} => {target=A}",0.034908750514236725
878,"{X9=2,X14=1,X15=4} => {target=A}",0.03517064143165614
879,"{X1=1,X10=4,X11=2} => {target=A}",0.03464683305498462
880,"{X6=5,X10=1,X11=5} => {target=A}",0.03428010402175274
881,"{X10=1,X15=5} => {target=A}",0.1552218265491435
882,"{X1=1,X5=3,X11=5} => {target=A}",0.03517064143165614
883,"{X11=1,X15=4} => {target=A}",0.1561694066042092
884,"{X5=4,X13=3,X15=5} => {target=A}",0.03181643324948232
885,"{X5=3,X8=3,X15=4} => {target=A}",0.034070521217378885
886,"{X6=4,X10=5,X15=3} => {target=A}",0.034070521217378885
887,"{X2=1,X9=4,X11=5} => {target=A}",0.033756115160618876
888,"{X5=4,X8=4} => {target=A}",0.15985632833766514
889,"{X1=1,X6=3,X8=1} => {target=A}",0.03312718838638159
890,"{X1=3,X5=3,X15=5} => {target=A}",0.03317960479010456
891,"{X3=2,X8=3,X13=3} => {target=A}",0.034542058639570626
892,"{X5=5,X9=2,X15=5} => {target=A}",0.032550537874990626
893,"{X2=2,X5=5,X8=2} => {target=A}",0.033441670883619774
894,"{X1=1,X2=5} => {target=A}",0.1584619605885624
895,"{X1=1,X8=2,X9=4} => {target=A}",0.034122918510982314
896,"{X10=3,X14=5,X15=4} => {target=A}",0.03422770991316924
897,"{X1=3,X2=2,X11=5} => {target=A}",0.03176398924225335
898,"{X1=3,X13=4,X14=5} => {target=A}",0.033546489889312706
899,"{X2=4,X9=3,X15=1} => {target=A}",0.034489669839353664
900,"{X1=1,X6=5,X15=5} => {target=A}",0.03234081492974013
901,"{X1=1,X11=5,X15=4} => {target=A}",0.03417531474291243
902,"{X8=4,X11=5,X14=2} => {target=A}",0.03527539036691074
903,"{X3=2,X5=4,X6=4} => {target=A}",0.03579907134278531
904,"{X5=3,X6=3,X14=3} => {target=A}",0.034122918510982314
905,"{X2=3,X8=3,X12=3} => {target=A}",0.03438488905389982
906,"{X2=3,X3=4,X9=3} => {target=A}",0.03480398671555581
907,"{X3=1,X12=5} => {target=A}",0.15886043630788496
908,"{X7=4,X10=2,X15=4} => {target=A}",0.035432505807242845
909,"{X11=5,X13=3,X14=2} => {target=A}",0.036532046347893955
910,"{X3=1,X10=3,X12=1} => {target=A}",0.03359889779964921
911,"{X9=4,X11=1,X14=1} => {target=A}",0.034908750514236725
912,"{X7=1,X13=5,X15=3} => {target=A}",0.03370371043530229
913,"{X13=1,X15=2} => {target=A}",0.15572060066921378
914,"{X1=1,X7=2,X8=1} => {target=A}",0.03391332296652877
915,"{X3=2,X4=1,X10=3} => {target=A}",0.03464683305498462
916,"{X1=2,X14=3,X15=5} => {target=A}",0.03281266766890432
917,"{X3=3,X9=3,X13=4} => {target=A}",0.03611322896799126
918,"{X1=3,X2=3,X13=1} => {target=A}",0.03564197819759267
919,"{X5=5,X11=1,X15=4} => {target=A}",0.033441670883619774
920,"{X6=2,X10=5,X11=5} => {target=A}",0.034070521217378885
921,"{X2=1,X3=4,X14=1} => {target=A}",0.03228838153924423
922,"{X10=4,X14=1} => {target=A}",0.1577644645820585
923,"{X10=3,X13=5,X14=1} => {target=A}",0.033651304648312404
924,"{X1=1,X7=1,X12=2} => {target=A}",0.03370371043530229
925,"{X3=3,X5=2,X15=5} => {target=A}",0.03270781893635876
926,"{X1=2,X7=1,X8=3} => {target=A}",0.03459444637811428
927,"{X7=3,X9=4,X11=1} => {target=A}",0.03422770991316924
928,"{X1=5,X2=2,X3=1} => {target=A}",0.034856369145732924
929,"{X3=4,X4=2,X12=3} => {target=A}",0.035118265371518874
930,"{X3=1,X11=2,X15=3} => {target=A}",0.03459444637811428
931,"{X3=2,X4=1,X10=2} => {target=A}",0.03428010402175274
932,"{X9=3,X10=1,X11=5} => {target=A}",0.03501351006622441
933,"{X1=1,X7=2,X10=5} => {target=A}",0.03276024383346819
934,"{X3=4,X5=2,X6=4} => {target=A}",0.03422770991316924
935,"{X11=1,X13=5,X14=1} => {target=A}",0.03396572344515211
936,"{X5=1,X8=2,X9=4} => {target=A}",0.03496113082106723
937,"{X3=3,X6=2,X15=5} => {target=A}",0.03359889779964921
938,"{X4=1,X9=2,X13=1} => {target=A}",0.03302235239391573
939,"{X7=1,X8=3,X13=3} => {target=A}",0.034542058639570626
940,"{X3=1,X5=2,X11=2} => {target=A}",0.03380851882426215
941,"{X3=2,X8=4,X14=1} => {target=A}",0.03469921867018166
942,"{X6=3,X14=5,X15=5} => {target=A}",0.033546489889312706
943,"{X1=1,X8=3,X9=4} => {target=A}",0.034070521217378885
944,"{X7=2,X12=3,X14=3} => {target=A}",0.03338925978826335
945,"{X6=1,X10=2,X11=5} => {target=A}",0.034437279977463396
946,"{X10=5,X13=3,X15=5} => {target=A}",0.03422770991316924
947,"{X8=2,X14=2,X15=5} => {target=A}",0.034122918510982314
948,"{X1=1,X4=5,X14=2} => {target=A}",0.03532776324202808
949,"{X4=1,X11=1,X15=3} => {target=A}",0.035223016430120095
950,"{X1=4,X8=4,X15=5} => {target=A}",0.031554202596604373
951,"{X2=2,X12=2,X15=2} => {target=A}",0.03517064143165614
952,"{X3=4,X6=1,X8=3} => {target=A}",0.03391332296652877
953,"{X4=4,X7=1} => {target=A}",0.1601550131360812
954,"{X2=1,X9=3,X11=5} => {target=A}",0.033756115160618876
955,"{X2=3,X6=2,X15=5} => {target=A}",0.03538013505547212
956,"{X1=1,X2=1,X8=4} => {target=A}",0.03181643324948232
957,"{X5=4,X8=1,X13=4} => {target=A}",0.033860921426232114
958,"{X8=1,X11=4,X12=4} => {target=A}",0.033860921426232114
959,"{X3=3,X7=5} => {target=A}",0.1565682730193091
960,"{X2=2,X5=5,X11=5} => {target=A}",0.03480398671555581
961,"{X1=3,X2=1,X5=4} => {target=A}",0.034122918510982314
962,"{X4=3,X5=4,X6=4} => {target=A}",0.035223016430120095
963,"{X3=2,X8=1,X11=5} => {target=A}",0.0350658882497083
964,"{X1=3,X7=2,X15=5} => {target=A}",0.03270781893635876
965,"{X7=2,X8=1} => {target=A}",0.15806341692214812
966,"{X6=4,X7=1,X13=1} => {target=A}",0.03391332296652877
967,"{X1=2,X3=1,X9=2} => {target=A}",0.03464683305498462
968,"{X1=1,X10=4} => {target=A}",0.15751530843596784
969,"{X1=1,X8=2,X13=5} => {target=A}",0.033494080917302896
970,"{X7=1,X11=5,X15=2} => {target=A}",0.033860921426232114
971,"{X4=4,X5=2,X12=5} => {target=A}",0.03417531474291243
972,"{X8=3,X9=3,X11=2} => {target=A}",0.03401812286210216
973,"{X3=3,X4=3,X10=4} => {target=A}",0.03417531474291243
974,"{X1=1,X8=2,X14=5} => {target=A}",0.03239324725856271
975,"{X2=5,X8=3,X15=4} => {target=A}",0.033651304648312404
976,"{X9=3,X13=4,X14=5} => {target=A}",0.035223016430120095
977,"{X3=4,X5=4,X8=3} => {target=A}",0.03469921867018166
978,"{X5=3,X12=5,X15=3} => {target=A}",0.03469921867018166
979,"{X10=1,X12=3,X15=3} => {target=A}",0.033756115160618876
980,"{X1=4,X10=3} => {target=A}",0.15592008059038925
981,"{X3=2,X8=3,X15=4} => {target=A}",0.033860921426232114
982,"{X1=1,X5=4,X10=5} => {target=A}",0.03422770991316924
983,"{X7=1,X11=4} => {target=A}",0.16085179569812216
984,"{X1=1,X2=5,X15=5} => {target=A}",0.03192131807892035
985,"{X1=4,X9=3,X11=5} => {target=A}",0.03428010402175274
986,"{X5=4,X8=5,X10=3} => {target=A}",0.03328443441253057
987,"{X4=3,X13=5,X15=3} => {target=A}",0.03464683305498462
988,"{X7=2,X12=3} => {target=A}",0.15741563854581841
989,"{X9=2,X12=5,X15=4} => {target=A}",0.03501351006622441
990,"{X3=1,X7=1} => {target=A}",0.1584121463461172
991,"{X6=1,X10=2,X12=4} => {target=A}",0.03391332296652877
992,"{X1=4,X6=1,X13=1} => {target=A}",0.03417531474291243
993,"{X6=3,X10=3,X15=5} => {target=A}",0.03328443441253057
994,"{X1=3,X11=5,X12=1} => {target=A}",0.03438488905389982
995,"{X1=1,X2=4,X12=4} => {target=A}",0.03532776324202808
996,"{X9=2,X13=2,X15=3} => {target=A}",0.03428010402175274
997,"{X6=4,X10=2,X13=2} => {target=A}",0.035432505807242845
998,"{X3=1,X7=5,X12=2} => {target=A}",0.03496113082106723
999,"{X5=2,X12=5,X15=5} => {target=A}",0.03239324725856271
1000,"{X5=5,X11=3,X12=3} => {target=A}",0.03328443441253057
1001,"{X3=1,X7=5} => {target=A}",0.15955760531901003
1002,"{X1=4,X5=1,X10=3} => {target=A}",0.03359889779964921
1003,"{X6=1,X7=5,X15=5} => {target=A}",0.03286509044266713
1004,"{X1=5,X8=4,X15=2} => {target=A}",0.03391332296652877
1005,"{X5=4,X9=4,X14=5} => {target=A}",0.03359889779964921
1006,"{X6=3,X12=3,X15=2} => {target=A}",0.03532776324202808
1007,"{X3=1,X13=3} => {target=A}",0.16174735323026215
1008,"{X5=2,X8=5,X15=5} => {target=A}",0.03328443441253057
1009,"{X2=1,X7=2,X14=2} => {target=A}",0.035118265371518874
1010,"{X2=1,X4=5,X10=2} => {target=A}",0.034751603223705387
1011,"{X2=1,X5=1,X6=4} => {target=A}",0.03291751215475664
1012,"{X9=3,X10=2,X14=2} => {target=A}",0.03501351006622441
1013,"{X3=4,X13=3,X14=5} => {target=A}",0.03438488905389982
1014,"{X10=1,X12=5} => {target=A}",0.15696707148731726
1015,"{X2=5,X4=5,X6=5} => {target=A}",0.035223016430120095
1016,"{X1=2,X11=1,X13=5} => {target=A}",0.03464683305498462
1017,"{X2=2,X7=1,X13=2} => {target=A}",0.03433249706866293
1018,"{X2=1,X10=3,X14=1} => {target=A}",0.03118703509229631
1019,"{X8=1,X13=3,X15=3} => {target=A}",0.033546489889312706
1020,"{X1=1,X2=4,X9=3} => {target=A}",0.03438488905389982
1021,"{X2=1,X5=4} => {target=A}",0.15881063055882622
1022,"{X1=3,X3=4,X8=3} => {target=A}",0.034908750514236725
1023,"{X4=2,X8=1,X15=3} => {target=A}",0.035432505807242845
1024,"{X1=1,X4=1,X11=5} => {target=A}",0.03422770991316924
1025,"{X14=1,X15=5} => {target=A}",0.1513277447498024
1026,"{X12=5,X14=5,X15=4} => {target=A}",0.033441670883619774
1027,"{X4=2,X5=4,X14=5} => {target=A}",0.033441670883619774
1028,"{X4=5,X10=2,X12=2} => {target=A}",0.035432505807242845
1029,"{X1=1,X3=1,X8=3} => {target=A}",0.036793772705950634
1030,"{X2=4,X3=3,X7=2} => {target=A}",0.034070521217378885
1031,"{X6=5,X8=3,X14=2} => {target=A}",0.034908750514236725
1032,"{X13=5,X14=1,X15=5} => {target=A}",0.03045254401770392
1033,"{X1=4,X8=4,X9=4} => {target=A}",0.034437279977463396
1034,"{X3=2,X5=4,X9=2} => {target=A}",0.03380851882426215
1035,"{X1=5,X8=5,X11=2} => {target=A}",0.03234081492974013
1036,"{X1=1,X7=1} => {target=A}",0.15761497407942401
1037,"{X9=3,X10=4,X12=2} => {target=A}",0.03464683305498462
1038,"{X4=2,X8=3,X14=4} => {target=A}",0.03438488905389982
1039,"{X1=2,X12=3,X15=3} => {target=A}",0.034542058639570626
1040,"{X1=2,X13=3,X15=5} => {target=A}",0.033651304648312404
1041,"{X2=1,X4=3,X7=3} => {target=A}",0.033494080917302896
1042,"{X3=3,X13=2,X15=1} => {target=A}",0.034070521217378885
1043,{X7=2} => {target=A},0.6798230948205737
1044,"{X5=4,X11=5,X14=2} => {target=A}",0.03611322896799126
1045,"{X2=3,X9=5,X11=1} => {target=A}",0.03496113082106723
1046,"{X3=3,X14=1} => {target=A}",0.15726612574804447
1047,"{X11=4,X13=3,X15=3} => {target=A}",0.03428010402175274
1048,"{X1=2,X15=3} => {target=A}",0.15970697160586747
1049,"{X8=3,X13=2,X15=1} => {target=A}",0.034489669839353664
1050,"{X1=1,X7=2,X13=5} => {target=A}",0.033546489889312706
1051,"{X1=1,X4=5,X11=5} => {target=A}",0.03333684763123361
1052,"{X1=5,X3=1,X14=5} => {target=A}",0.035223016430120095
1053,"{X4=3,X12=3} => {target=A}",0.15816305920879153
1054,"{X2=3,X3=2,X4=1} => {target=A}",0.0350658882497083
1055,"{X1=1,X5=5,X7=1} => {target=A}",0.034751603223705387
1056,"{X2=1,X6=1,X9=4} => {target=A}",0.034437279977463396
1057,"{X2=3,X7=2,X13=4} => {target=A}",0.034122918510982314
1058,"{X8=3,X14=2} => {target=A}",0.16234420048382672
1059,"{X4=5,X10=4,X12=1} => {target=A}",0.033860921426232114
1060,"{X3=3,X10=3,X12=5} => {target=A}",0.034489669839353664
1061,"{X5=4,X7=3,X13=5} => {target=A}",0.03296993280517284
1062,"{X1=1,X3=1,X9=4} => {target=A}",0.033756115160618876
1063,"{X3=5,X9=2,X13=5} => {target=A}",0.033651304648312404
1064,"{X8=1,X15=3} => {target=A}",0.15736580200823372
1065,"{X1=1,X8=2,X15=2} => {target=A}",0.033756115160618876
1066,"{X2=2,X10=4} => {target=A}",0.1601550131360812
1067,"{X1=2,X3=1,X6=2} => {target=A}",0.03281266766890432
1068,"{X3=1,X11=2,X13=1} => {target=A}",0.036427348372958135
1069,"{X1=1,X5=4,X15=5} => {target=A}",0.03312718838638159
1070,"{X1=1,X5=5,X9=2} => {target=A}",0.03317960479010456
1071,"{X2=3,X4=2,X5=5} => {target=A}",0.033756115160618876
1072,"{X5=3,X7=3,X14=4} => {target=A}",0.033860921426232114
1073,"{X1=2,X2=3,X15=3} => {target=A}",0.03422770991316924
1074,"{X3=3,X4=2,X14=5} => {target=A}",0.03359889779964921
1075,"{X10=4,X11=5,X14=4} => {target=A}",0.03370371043530229
1076,"{X3=4,X4=3,X5=4} => {target=A}",0.033756115160618876
1077,"{X1=1,X10=5,X11=1} => {target=A}",0.03380851882426215
1078,"{X3=2,X10=5,X13=4} => {target=A}",0.03359889779964921
1079,"{X1=1,X4=4,X15=5} => {target=A}",0.03144930290374004
1080,"{X2=1,X5=4,X8=2} => {target=A}",0.03296993280517284
1081,"{X3=3,X5=3,X8=1} => {target=A}",0.03480398671555581
1082,"{X3=1,X7=5,X15=2} => {target=A}",0.03312718838638159
1083,"{X13=4,X14=4,X15=5} => {target=A}",0.03223594708707503
1084,"{X3=1,X8=2,X15=3} => {target=A}",0.034908750514236725
1085,"{X3=2,X5=4,X10=2} => {target=A}",0.034070521217378885
1086,"{X9=4,X12=5,X15=4} => {target=A}",0.03574670802272774
1087,"{X1=1,X7=2,X15=5} => {target=A}",0.032183511573232515
1088,"{X4=2,X8=3} => {target=A}",0.1584121463461172
1089,"{X6=3,X7=1,X15=5} => {target=A}",0.03469921867018166
1090,"{X3=2,X13=3,X15=3} => {target=A}",0.034856369145732924
1091,"{X3=1,X11=2} => {target=A}",0.15900984718502134
1092,"{X2=3,X4=4,X12=3} => {target=A}",0.03480398671555581
1093,"{X9=4,X14=5,X15=5} => {target=A}",0.032550537874990626
1094,"{X4=4,X12=1,X15=4} => {target=A}",0.034542058639570626
1095,"{X10=2,X14=5,X15=5} => {target=A}",0.03359889779964921
1096,"{X3=4,X13=1,X15=2} => {target=A}",0.034070521217378885
1097,"{X4=1,X11=3,X13=5} => {target=A}",0.03333684763123361
1098,"{X9=5,X10=5,X15=3} => {target=A}",0.034070521217378885
1099,"{X2=3,X12=3} => {target=A}",0.1579139455296332
1100,"{X2=2,X3=3,X11=4} => {target=A}",0.03501351006622441
1101,"{X8=2,X11=1,X15=5} => {target=A}",0.03312718838638159
1102,"{X1=4,X4=4,X12=4} => {target=A}",0.035118265371518874
1103,"{X5=5,X7=2,X8=2} => {target=A}",0.03428010402175274
1104,"{X1=1,X2=1,X15=5} => {target=A}",0.03223594708707503
1105,"{X2=2,X6=4,X15=4} => {target=A}",0.035537244125764374
1106,"{X8=2,X12=1,X15=4} => {target=A}",0.035537244125764374
1107,"{X3=2,X4=1} => {target=A}",0.16129961746196111
1108,"{X3=1,X8=3,X15=4} => {target=A}",0.03574670802272774
1109,"{X9=5,X14=5,X15=4} => {target=A}",0.03276024383346819
1110,"{X1=2,X2=1} => {target=A}",0.16020479021996062
1111,"{X3=5,X5=2,X6=4} => {target=A}",0.034542058639570626
1112,"{X10=5,X11=1,X14=4} => {target=A}",0.03396572344515211
1113,"{X9=1,X10=5} => {target=A}",0.6812681176573815
1114,"{X2=2,X12=5} => {target=A}",0.1589102409952704
1115,"{X4=4,X14=2,X15=4} => {target=A}",0.03422770991316924
1116,"{X6=5,X7=3,X8=2} => {target=A}",0.03564197819759267
1117,"{X2=2,X9=4,X10=4} => {target=A}",0.03579907134278531
1118,"{X1=3,X2=3,X3=4} => {target=A}",0.03459444637811428
1119,"{X1=4,X9=4} => {target=A}",0.15861139694585819
1120,"{X1=1,X5=2,X7=4} => {target=A}",0.034751603223705387
1121,"{X7=1,X11=1,X15=3} => {target=A}",0.03433249706866293
1122,"{X1=4,X2=2,X11=5} => {target=A}",0.033651304648312404
1123,"{X2=5,X6=3,X12=5} => {target=A}",0.033756115160618876
1124,"{X9=4,X11=1} => {target=A}",0.160553200080264
1125,"{X8=2,X9=4,X13=5} => {target=A}",0.034070521217378885
1126,"{X2=1,X9=2,X13=4} => {target=A}",0.032183511573232515
1127,"{X1=2,X6=1,X7=2} => {target=A}",0.035537244125764374
1128,"{X2=1,X5=4,X12=5} => {target=A}",0.032131074997716697
1129,"{X8=4,X12=4,X15=4} => {target=A}",0.034489669839353664
1130,"{X3=5,X4=3,X15=3} => {target=A}",0.03469921867018166
1131,"{X6=4,X13=5,X15=5} => {target=A}",0.034489669839353664
1132,"{X1=1,X2=5,X11=5} => {target=A}",0.033651304648312404
1133,"{X6=5,X11=5,X15=5} => {target=A}",0.03317960479010456
1134,"{X7=1,X10=3,X15=2} => {target=A}",0.03438488905389982
1135,"{X4=4,X7=1,X14=5} => {target=A}",0.03558961169251518
1136,"{X2=5,X5=5,X15=4} => {target=A}",0.033494080917302896
1137,"{X3=3,X9=4,X15=5} => {target=A}",0.03469921867018166
1138,"{X14=4,X15=5} => {target=A}",0.15357511869569956
1139,"{X1=1,X7=2,X9=2} => {target=A}",0.033546489889312706
1140,"{X1=1,X6=5,X15=2} => {target=A}",0.03333684763123361
1141,"{X3=2,X5=4,X13=3} => {target=A}",0.033860921426232114
1142,"{X8=3,X12=1,X14=2} => {target=A}",0.034122918510982314
1143,"{X2=5,X6=3,X8=4} => {target=A}",0.03438488905389982
1144,"{X3=3,X5=4,X11=5} => {target=A}",0.03469921867018166
1145,"{X1=3,X15=5} => {target=A}",0.15442356712898297
1146,"{X4=4,X14=2} => {target=A}",0.15960739514296915
1147,"{X6=1,X7=2,X13=1} => {target=A}",0.035118265371518874
1148,"{X9=2,X14=5,X15=3} => {target=A}",0.03401812286210216
1149,"{X3=5,X7=4} => {target=A}",0.15716644524116197
1150,"{X5=3,X7=1,X11=5} => {target=A}",0.03312718838638159
1151,"{X1=3,X9=3,X11=3} => {target=A}",0.034070521217378885
1152,"{X5=4,X9=3,X15=5} => {target=A}",0.03422770991316924
1153,"{X1=1,X5=1,X8=2} => {target=A}",0.034908750514236725
1154,"{X10=2,X13=1,X15=4} => {target=A}",0.03501351006622441
1155,"{X6=4,X15=3} => {target=A}",0.1581132385963065
1156,"{X3=1,X8=3,X12=5} => {target=A}",0.035223016430120095
1157,"{X5=4,X8=4,X13=3} => {target=A}",0.03538013505547212
1158,"{X1=4,X9=3,X14=5} => {target=A}",0.03338925978826335
1159,"{X7=5,X8=3,X13=4} => {target=A}",0.03480398671555581
1160,"{X3=1,X12=5,X15=2} => {target=A}",0.034437279977463396
1161,"{X7=5,X15=5} => {target=A}",0.1524267295044768
1162,"{X4=5,X6=3,X15=4} => {target=A}",0.03438488905389982
1163,"{X6=4,X13=3,X15=2} => {target=A}",0.03517064143165614
1164,"{X7=2,X8=1,X15=3} => {target=A}",0.035432505807242845
1165,"{X1=1,X15=5} => {target=A}",0.15377478122468402
1166,"{X1=1,X2=1,X15=4} => {target=A}",0.03139685146479791
1167,"{X1=1,X14=3,X15=3} => {target=A}",0.033494080917302896
1168,"{X5=4,X6=1,X15=5} => {target=A}",0.03291751215475664
1169,"{X8=3,X12=1,X14=4} => {target=A}",0.035118265371518874
1170,"{X3=2,X12=1,X15=4} => {target=A}",0.03391332296652877
1171,"{X1=1,X4=3} => {target=A}",0.15587021220260536
1172,"{X10=2,X14=4,X15=2} => {target=A}",0.03396572344515211
1173,"{X8=5,X9=5,X10=4} => {target=A}",0.033860921426232114
1174,"{X1=4,X5=5,X15=5} => {target=A}",0.03428010402175274
1175,"{X10=1,X11=4,X15=4} => {target=A}",0.034489669839353664
1176,"{X8=3,X15=4} => {target=A}",0.16040388793874524
1177,"{X1=2,X7=2,X13=5} => {target=A}",0.03370371043530229
1178,"{X1=3,X7=5,X15=4} => {target=A}",0.033860921426232114
1179,"{X8=2,X13=5,X14=4} => {target=A}",0.03307477092098531
1180,"{X2=1,X3=1,X5=1} => {target=A}",0.033756115160618876
1181,{X12=3} => {target=A},0.6803420067599489
1182,"{X7=3,X10=5,X14=1} => {target=A}",0.03396572344515211
1183,"{X2=4,X11=4} => {target=A}",0.15756514178853256
1184,"{X1=1,X4=4,X14=2} => {target=A}",0.03611322896799126
1185,"{X5=5,X6=5} => {target=A}",0.16060296867075696
1186,"{X5=4,X7=2,X11=5} => {target=A}",0.03538013505547212
1187,"{X6=2,X14=3,X15=2} => {target=A}",0.035484875497340265
1188,"{X1=1,X9=4,X10=1} => {target=A}",0.03370371043530229
1189,"{X4=3,X6=3,X12=3} => {target=A}",0.035484875497340265
1190,"{X1=2,X2=3,X4=1} => {target=A}",0.03438488905389982
1191,"{X1=5,X2=2,X7=1} => {target=A}",0.03396572344515211
1192,"{X2=2,X4=1,X13=5} => {target=A}",0.0350658882497083
1193,"{X1=2,X14=5,X15=3} => {target=A}",0.03616558485633568
1194,"{X7=5,X13=3,X14=3} => {target=A}",0.03396572344515211
1195,"{X4=3,X10=2,X12=3} => {target=A}",0.03464683305498462
1196,"{X1=1,X13=3,X14=1} => {target=A}",0.03459444637811428
1197,"{X1=4,X3=2,X15=5} => {target=A}",0.03333684763123361
1198,"{X4=1,X6=4,X14=1} => {target=A}",0.03459444637811428
1199,"{X1=3,X3=2,X6=4} => {target=A}",0.03438488905389982
1200,"{X1=1,X7=1,X8=3} => {target=A}",0.03428010402175274
1201,"{X2=4,X4=1,X13=2} => {target=A}",0.03312718838638159
1202,"{X4=4,X15=4} => {target=A}",0.15671783040736195
1203,"{X1=3,X3=4,X12=3} => {target=A}",0.035432505807242845
1204,"{X8=4,X11=3,X13=4} => {target=A}",0.03291751215475664
1205,"{X4=3,X9=5,X15=3} => {target=A}",0.034437279977463396
1206,"{X5=3,X8=4,X11=5} => {target=A}",0.034751603223705387
1207,"{X1=3,X10=1,X15=2} => {target=A}",0.035118265371518874
1208,"{X10=3,X11=3,X14=3} => {target=A}",0.032550537874990626
1209,"{X11=5,X15=4} => {target=A}",0.15671783040736195
1210,"{X1=1,X4=4} => {target=A}",0.16060296867075696
1211,"{X1=3,X6=4} => {target=A}",0.15587021220260536
1212,"{X8=1,X13=2} => {target=A}",0.1579139455296332
1213,"{X9=3,X13=3,X15=3} => {target=A}",0.035694343640996856
1214,"{X1=1,X10=1,X11=5} => {target=A}",0.03627029344800458
1215,"{X1=2,X14=1,X15=3} => {target=A}",0.03302235239391573
1216,"{X3=1,X4=5,X14=4} => {target=A}",0.03606087201797354
1217,"{X11=5,X12=1,X15=4} => {target=A}",0.03433249706866293
